schema_version,source_type,profile,timestamp_ms,interval_ms,cell_id,cell_area_km2,cell_available,total_prbs,available_prbs,neighbor_load_ratio,embb_active_ues,embb_offered_dl_mbps,embb_min_dl_mbps_per_ue,embb_max_dl_mbps_per_ue,embb_reliability_target,embb_spectral_eff_bps_hz,urllc_active_ues,urllc_packets,urllc_payload_bytes,urllc_deadline_intervals,urllc_reliability_target,urllc_spectral_eff_bps_hz,iot_registered_devices,iot_active_devices,iot_density_per_km2,iot_payload_bytes,iot_reporting_period_ms,iot_min_rate_kbps_per_device,iot_reliability_target,iot_spectral_eff_bps_hz,hard_floor_prbs_embb,hard_floor_prbs_urllc,hard_floor_prbs_iot
1.0,synthetic,P1_balanced_busy_hour,2960,10,cell-011,0.083333,1,273,273,0.52697,12,626.6042,100.0,500.0,0.99000,3.17558,3,5,32,1,0.99999,1.49996,83333,82,1000000.00,256,10000,0.2048,0.99900,0.57893,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-000,0.083333,1,273,273,0.51785,13,508.1762,100.0,500.0,0.99000,4.59224,3,6,32,1,0.99999,1.31520,83333,75,1000000.00,256,10000,0.2048,0.99900,0.62211,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-001,0.083333,1,273,273,0.61292,7,206.6896,100.0,500.0,0.99000,3.61970,2,4,32,1,0.99999,1.26428,83333,87,1000000.00,256,10000,0.2048,0.99900,0.45783,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-002,0.083333,1,273,273,0.46579,20,212.3184,100.0,500.0,0.99000,2.70230,3,5,32,1,0.99999,1.85316,83333,83,1000000.00,256,10000,0.2048,0.99900,0.54235,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-003,0.083333,1,273,273,0.77795,10,496.1837,100.0,500.0,0.99000,3.55690,1,2,32,1,0.99999,2.04439,83333,101,1000000.00,256,10000,0.2048,0.99900,0.43865,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-004,0.083333,1,273,273,0.28992,10,275.8088,100.0,500.0,0.99000,2.78807,4,7,32,1,0.99999,1.44181,83333,78,1000000.00,256,10000,0.2048,0.99900,0.42402,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-005,0.083333,1,273,273,0.70310,18,350.5426,100.0,500.0,0.99000,3.71332,4,7,32,1,0.99999,1.66580,83333,96,1000000.00,256,10000,0.2048,0.99900,0.55120,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-006,0.083333,1,273,273,0.68397,13,240.9671,100.0,500.0,0.99000,4.13321,3,5,32,1,0.99999,1.82269,83333,86,1000000.00,256,10000,0.2048,0.99900,0.62319,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-007,0.083333,1,273,273,0.46186,13,495.4342,100.0,500.0,0.99000,4.28352,2,4,32,1,0.99999,2.47156,83333,78,1000000.00,256,10000,0.2048,0.99900,0.34539,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-008,0.083333,1,273,273,0.66427,20,906.5085,100.0,500.0,0.99000,2.53554,2,4,32,1,0.99999,1.14097,83333,70,1000000.00,256,10000,0.2048,0.99900,0.51600,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-009,0.083333,1,273,273,0.54226,13,98.5933,100.0,500.0,0.99000,4.17530,4,7,32,1,0.99999,1.71179,83333,81,1000000.00,256,10000,0.2048,0.99900,0.56201,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-010,0.083333,1,273,273,0.42937,12,228.5167,100.0,500.0,0.99000,4.33852,2,3,32,1,0.99999,1.79274,83333,84,1000000.00,256,10000,0.2048,0.99900,0.38758,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2970,10,cell-011,0.083333,1,273,273,0.86023,17,466.6239,100.0,500.0,0.99000,3.78037,2,3,32,1,0.99999,1.89190,83333,72,1000000.00,256,10000,0.2048,0.99900,0.50654,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-000,0.083333,1,273,273,0.46673,14,1227.7932,100.0,500.0,0.99000,2.75494,5,10,32,1,0.99999,1.31367,83333,87,1000000.00,256,10000,0.2048,0.99900,0.32834,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-001,0.083333,1,273,273,0.49722,12,330.4893,100.0,500.0,0.99000,2.98500,2,3,32,1,0.99999,1.66781,83333,84,1000000.00,256,10000,0.2048,0.99900,0.63137,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-002,0.083333,1,273,273,0.63027,22,394.7085,100.0,500.0,0.99000,5.70791,3,5,32,1,0.99999,1.62399,83333,84,1000000.00,256,10000,0.2048,0.99900,0.56416,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-003,0.083333,1,273,273,0.59333,12,438.7106,100.0,500.0,0.99000,2.42363,2,4,32,1,0.99999,1.58981,83333,88,1000000.00,256,10000,0.2048,0.99900,0.49245,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-004,0.083333,1,273,273,0.64551,19,694.3821,100.0,500.0,0.99000,3.90431,3,6,32,1,0.99999,1.28317,83333,79,1000000.00,256,10000,0.2048,0.99900,0.36367,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-005,0.083333,1,273,273,0.65023,18,757.8460,100.0,500.0,0.99000,4.28872,1,1,32,1,0.99999,1.68859,83333,79,1000000.00,256,10000,0.2048,0.99900,0.50152,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-006,0.083333,1,273,273,0.68982,14,407.5310,100.0,500.0,0.99000,3.84446,2,4,32,1,0.99999,2.09667,83333,74,1000000.00,256,10000,0.2048,0.99900,0.45305,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-007,0.083333,1,273,273,0.57778,20,322.5562,100.0,500.0,0.99000,2.73825,3,5,32,1,0.99999,1.17429,83333,70,1000000.00,256,10000,0.2048,0.99900,0.55202,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-008,0.083333,1,273,273,0.50083,13,439.7030,100.0,500.0,0.99000,4.15623,3,6,32,1,0.99999,1.27510,83333,83,1000000.00,256,10000,0.2048,0.99900,0.49603,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-009,0.083333,1,273,273,0.30721,17,512.8646,100.0,500.0,0.99000,3.88212,3,5,32,1,0.99999,1.27644,83333,100,1000000.00,256,10000,0.2048,0.99900,0.64318,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-010,0.083333,1,273,273,0.62753,15,916.3402,100.0,500.0,0.99000,4.40334,2,4,32,1,0.99999,1.95575,83333,82,1000000.00,256,10000,0.2048,0.99900,0.53523,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2980,10,cell-011,0.083333,1,273,273,0.55088,10,321.0497,100.0,500.0,0.99000,2.66305,2,4,32,1,0.99999,1.63394,83333,78,1000000.00,256,10000,0.2048,0.99900,0.36252,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-000,0.083333,1,273,273,0.65958,12,547.5314,100.0,500.0,0.99000,2.35429,2,3,32,1,0.99999,1.01962,83333,89,1000000.00,256,10000,0.2048,0.99900,0.59768,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-001,0.083333,1,273,273,0.37170,17,691.7034,100.0,500.0,0.99000,3.29237,5,10,32,1,0.99999,2.07842,83333,82,1000000.00,256,10000,0.2048,0.99900,0.28016,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-002,0.083333,1,273,273,0.45406,16,277.7498,100.0,500.0,0.99000,3.62859,5,9,32,1,0.99999,1.87331,83333,87,1000000.00,256,10000,0.2048,0.99900,0.86503,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-003,0.083333,1,273,273,0.60133,8,158.5158,100.0,500.0,0.99000,3.06010,2,4,32,1,0.99999,1.69651,83333,90,1000000.00,256,10000,0.2048,0.99900,0.56274,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-004,0.083333,1,273,273,0.12301,21,504.9121,100.0,500.0,0.99000,4.32433,6,11,32,1,0.99999,1.96587,83333,96,1000000.00,256,10000,0.2048,0.99900,0.49334,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-005,0.083333,1,273,273,0.50084,27,1165.3313,100.0,500.0,0.99000,3.52538,2,3,32,1,0.99999,1.91898,83333,90,1000000.00,256,10000,0.2048,0.99900,0.58883,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-006,0.083333,1,273,273,0.81835,12,445.1720,100.0,500.0,0.99000,5.24837,2,4,32,1,0.99999,1.77391,83333,98,1000000.00,256,10000,0.2048,0.99900,0.36467,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-007,0.083333,1,273,273,0.66840,9,271.0741,100.0,500.0,0.99000,3.44165,2,4,32,1,0.99999,1.21519,83333,82,1000000.00,256,10000,0.2048,0.99900,0.24516,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-008,0.083333,1,273,273,0.74210,10,386.3480,100.0,500.0,0.99000,3.50087,2,4,32,1,0.99999,1.36629,83333,77,1000000.00,256,10000,0.2048,0.99900,0.79863,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-009,0.083333,1,273,273,0.29492,16,789.7156,100.0,500.0,0.99000,4.09567,3,6,32,1,0.99999,1.95733,83333,91,1000000.00,256,10000,0.2048,0.99900,0.53533,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-010,0.083333,1,273,273,0.25883,17,538.3050,100.0,500.0,0.99000,3.51542,3,5,32,1,0.99999,1.46293,83333,80,1000000.00,256,10000,0.2048,0.99900,0.55151,150,81,42
1.0,synthetic,P1_balanced_busy_hour,2990,10,cell-011,0.083333,1,273,273,0.49768,12,364.2919,100.0,500.0,0.99000,3.36598,1,2,32,1,0.99999,1.54234,83333,96,1000000.00,256,10000,0.2048,0.99900,0.68601,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-000,0.083333,1,273,273,0.21661,17,444.9942,100.0,500.0,0.99000,3.24996,4,8,32,1,0.99999,1.30385,83333,77,1000000.00,256,10000,0.2048,0.99900,0.81333,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-001,0.083333,1,273,273,0.14474,15,1087.4424,100.0,500.0,0.99000,3.46759,2,3,32,1,0.99999,1.33129,83333,86,1000000.00,256,10000,0.2048,0.99900,0.59684,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-002,0.083333,1,273,273,0.53013,25,1009.8471,100.0,500.0,0.99000,2.11777,3,5,32,1,0.99999,1.89898,83333,88,1000000.00,256,10000,0.2048,0.99900,0.67983,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-003,0.083333,1,273,273,0.85909,20,229.1902,100.0,500.0,0.99000,4.59665,1,2,32,1,0.99999,1.83310,83333,85,1000000.00,256,10000,0.2048,0.99900,0.56815,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-004,0.083333,1,273,273,0.34213,13,264.2857,100.0,500.0,0.99000,3.35160,4,7,32,1,0.99999,2.28100,83333,94,1000000.00,256,10000,0.2048,0.99900,0.75438,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-005,0.083333,1,273,273,0.57121,17,774.2956,100.0,500.0,0.99000,3.04695,4,7,32,1,0.99999,0.95790,83333,79,1000000.00,256,10000,0.2048,0.99900,0.43137,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-006,0.083333,1,273,273,0.31831,14,771.4239,100.0,500.0,0.99000,2.65484,2,4,32,1,0.99999,1.52382,83333,78,1000000.00,256,10000,0.2048,0.99900,0.41273,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-007,0.083333,1,273,273,0.46278,16,442.2839,100.0,500.0,0.99000,4.37616,2,3,32,1,0.99999,1.52735,83333,80,1000000.00,256,10000,0.2048,0.99900,0.46489,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-008,0.083333,1,273,273,0.30171,10,569.6746,100.0,500.0,0.99000,3.36196,3,6,32,1,0.99999,1.45582,83333,98,1000000.00,256,10000,0.2048,0.99900,0.62282,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-009,0.083333,1,273,273,0.49797,13,155.0695,100.0,500.0,0.99000,3.09514,3,6,32,1,0.99999,1.44564,83333,82,1000000.00,256,10000,0.2048,0.99900,0.70009,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-010,0.083333,1,273,273,0.49870,13,225.5704,100.0,500.0,0.99000,2.97251,2,3,32,1,0.99999,1.32211,83333,86,1000000.00,256,10000,0.2048,0.99900,0.81785,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3000,10,cell-011,0.083333,1,273,273,0.48738,16,549.2329,100.0,500.0,0.99000,2.58584,3,5,32,1,0.99999,1.31439,83333,82,1000000.00,256,10000,0.2048,0.99900,0.54070,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-000,0.083333,1,273,273,0.64249,9,312.6639,100.0,500.0,0.99000,2.68920,2,4,32,1,0.99999,2.09638,83333,86,1000000.00,256,10000,0.2048,0.99900,0.68580,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-001,0.083333,1,273,273,0.40329,13,246.6666,100.0,500.0,0.99000,5.67365,3,6,32,1,0.99999,1.45096,83333,81,1000000.00,256,10000,0.2048,0.99900,0.65200,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-002,0.083333,1,273,273,0.66940,10,279.3254,100.0,500.0,0.99000,4.00665,5,9,32,1,0.99999,1.48406,83333,79,1000000.00,256,10000,0.2048,0.99900,0.78258,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-003,0.083333,1,273,273,0.53922,21,287.6436,100.0,500.0,0.99000,5.26369,1,1,32,1,0.99999,1.36201,83333,85,1000000.00,256,10000,0.2048,0.99900,0.50003,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-004,0.083333,1,273,273,0.55533,16,881.5812,100.0,500.0,0.99000,2.70486,4,8,32,1,0.99999,1.35551,83333,97,1000000.00,256,10000,0.2048,0.99900,0.41282,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-005,0.083333,1,273,273,0.59612,19,652.2983,100.0,500.0,0.99000,3.59003,1,2,32,1,0.99999,2.03919,83333,84,1000000.00,256,10000,0.2048,0.99900,0.41021,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-006,0.083333,1,273,273,0.20862,11,167.3585,100.0,500.0,0.99000,5.28805,3,6,32,1,0.99999,0.98268,83333,60,1000000.00,256,10000,0.2048,0.99900,0.52835,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-007,0.083333,1,273,273,0.64648,12,310.3403,100.0,500.0,0.99000,3.51212,2,4,32,1,0.99999,1.36766,83333,96,1000000.00,256,10000,0.2048,0.99900,0.44825,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-008,0.083333,1,273,273,0.43268,15,319.7078,100.0,500.0,0.99000,3.68572,3,5,32,1,0.99999,2.02190,83333,82,1000000.00,256,10000,0.2048,0.99900,0.65190,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-009,0.083333,1,273,273,0.44307,15,891.1203,100.0,500.0,0.99000,3.80345,5,9,32,1,0.99999,1.70634,83333,92,1000000.00,256,10000,0.2048,0.99900,0.43789,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-010,0.083333,1,273,273,0.70488,16,433.8643,100.0,500.0,0.99000,3.80101,2,4,32,1,0.99999,2.01630,83333,84,1000000.00,256,10000,0.2048,0.99900,0.46776,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3010,10,cell-011,0.083333,1,273,273,0.34614,9,358.4402,100.0,500.0,0.99000,2.80274,3,5,32,1,0.99999,0.91278,83333,97,1000000.00,256,10000,0.2048,0.99900,0.47889,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-000,0.083333,1,273,273,0.57232,13,100.9904,100.0,500.0,0.99000,3.43603,3,5,32,1,0.99999,2.09101,83333,73,1000000.00,256,10000,0.2048,0.99900,0.27455,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-001,0.083333,1,273,273,0.49246,11,247.7907,100.0,500.0,0.99000,4.81095,4,7,32,1,0.99999,1.99807,83333,93,1000000.00,256,10000,0.2048,0.99900,0.50097,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-002,0.083333,1,273,273,0.77349,14,353.6220,100.0,500.0,0.99000,3.17366,4,8,32,1,0.99999,2.27198,83333,72,1000000.00,256,10000,0.2048,0.99900,0.53026,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-003,0.083333,1,273,273,0.79655,16,467.8775,100.0,500.0,0.99000,2.31706,1,2,32,1,0.99999,1.87783,83333,105,1000000.00,256,10000,0.2048,0.99900,0.55821,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-004,0.083333,1,273,273,0.69209,13,231.7484,100.0,500.0,0.99000,3.55114,3,5,32,1,0.99999,1.65101,83333,85,1000000.00,256,10000,0.2048,0.99900,0.46645,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-005,0.083333,1,273,273,0.42758,19,898.8403,100.0,500.0,0.99000,3.28640,3,6,32,1,0.99999,1.28286,83333,76,1000000.00,256,10000,0.2048,0.99900,0.59597,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-006,0.083333,1,273,273,0.39130,19,247.8503,100.0,500.0,0.99000,4.06953,3,5,32,1,0.99999,0.66743,83333,66,1000000.00,256,10000,0.2048,0.99900,0.64843,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-007,0.083333,1,273,273,0.22713,16,383.5359,100.0,500.0,0.99000,2.77449,0,0,32,1,0.99999,1.74344,83333,77,1000000.00,256,10000,0.2048,0.99900,0.59363,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-008,0.083333,1,273,273,0.35291,10,388.2438,100.0,500.0,0.99000,3.31492,2,4,32,1,0.99999,2.65498,83333,85,1000000.00,256,10000,0.2048,0.99900,0.63960,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-009,0.083333,1,273,273,0.51375,15,441.6649,100.0,500.0,0.99000,4.44520,1,2,32,1,0.99999,1.94765,83333,80,1000000.00,256,10000,0.2048,0.99900,0.69317,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-010,0.083333,1,273,273,0.47825,13,297.4739,100.0,500.0,0.99000,2.64539,2,3,32,1,0.99999,1.50584,83333,93,1000000.00,256,10000,0.2048,0.99900,0.54671,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3020,10,cell-011,0.083333,1,273,273,0.42726,13,245.4193,100.0,500.0,0.99000,2.84693,1,2,32,1,0.99999,2.20148,83333,80,1000000.00,256,10000,0.2048,0.99900,0.47336,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-000,0.083333,1,273,273,0.57804,13,535.5396,100.0,500.0,0.99000,2.46814,4,8,32,1,0.99999,1.86208,83333,89,1000000.00,256,10000,0.2048,0.99900,0.85378,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-001,0.083333,1,273,273,0.52198,19,451.7810,100.0,500.0,0.99000,2.47843,3,6,32,1,0.99999,1.62832,83333,72,1000000.00,256,10000,0.2048,0.99900,0.64535,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-002,0.083333,1,273,273,0.53509,13,748.0153,100.0,500.0,0.99000,4.13525,2,4,32,1,0.99999,1.86919,83333,88,1000000.00,256,10000,0.2048,0.99900,0.65753,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-003,0.083333,1,273,273,0.33023,13,271.8294,100.0,500.0,0.99000,2.95240,2,3,32,1,0.99999,1.23239,83333,68,1000000.00,256,10000,0.2048,0.99900,0.62768,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-004,0.083333,1,273,273,0.65882,7,256.7896,100.0,500.0,0.99000,4.14642,3,5,32,1,0.99999,1.75474,83333,77,1000000.00,256,10000,0.2048,0.99900,0.28134,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-005,0.083333,1,273,273,0.50276,9,236.5660,100.0,500.0,0.99000,1.49091,2,3,32,1,0.99999,1.47088,83333,85,1000000.00,256,10000,0.2048,0.99900,0.64781,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-006,0.083333,1,273,273,0.52199,24,478.0890,100.0,500.0,0.99000,3.26463,4,7,32,1,0.99999,1.72423,83333,102,1000000.00,256,10000,0.2048,0.99900,0.74766,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-007,0.083333,1,273,273,0.54240,19,680.6970,100.0,500.0,0.99000,2.91114,4,7,32,1,0.99999,1.49450,83333,76,1000000.00,256,10000,0.2048,0.99900,0.35484,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-008,0.083333,1,273,273,0.48572,9,280.2962,100.0,500.0,0.99000,2.88649,3,5,32,1,0.99999,1.56742,83333,96,1000000.00,256,10000,0.2048,0.99900,0.44224,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-009,0.083333,1,273,273,0.28807,13,285.4948,100.0,500.0,0.99000,4.37087,2,3,32,1,0.99999,0.97489,83333,78,1000000.00,256,10000,0.2048,0.99900,0.57994,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-010,0.083333,1,273,273,0.40989,13,486.4119,100.0,500.0,0.99000,2.55789,0,0,32,1,0.99999,1.34544,83333,82,1000000.00,256,10000,0.2048,0.99900,0.66466,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3030,10,cell-011,0.083333,1,273,273,0.70152,21,702.9497,100.0,500.0,0.99000,3.01358,3,6,32,1,0.99999,1.27160,83333,79,1000000.00,256,10000,0.2048,0.99900,0.56595,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-000,0.083333,1,273,273,0.66540,18,540.2242,100.0,500.0,0.99000,2.70365,3,5,32,1,0.99999,1.86896,83333,76,1000000.00,256,10000,0.2048,0.99900,0.63985,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-001,0.083333,1,273,273,0.52677,12,131.4154,100.0,500.0,0.99000,3.65634,3,5,32,1,0.99999,1.47647,83333,70,1000000.00,256,10000,0.2048,0.99900,0.32827,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-002,0.083333,1,273,273,0.75877,20,660.0243,100.0,500.0,0.99000,4.33639,4,8,32,1,0.99999,2.44359,83333,93,1000000.00,256,10000,0.2048,0.99900,0.63912,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-003,0.083333,1,273,273,0.44705,18,473.9601,100.0,500.0,0.99000,3.31714,2,4,32,1,0.99999,1.95970,83333,82,1000000.00,256,10000,0.2048,0.99900,0.36401,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-004,0.083333,1,273,273,0.69639,8,231.7604,100.0,500.0,0.99000,4.23415,4,7,32,1,0.99999,1.62250,83333,86,1000000.00,256,10000,0.2048,0.99900,0.55598,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-005,0.083333,1,273,273,0.49866,20,374.6501,100.0,500.0,0.99000,2.74242,3,5,32,1,0.99999,1.44447,83333,88,1000000.00,256,10000,0.2048,0.99900,0.68964,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-006,0.083333,1,273,273,0.36501,21,416.6881,100.0,500.0,0.99000,3.26246,3,6,32,1,0.99999,1.83515,83333,100,1000000.00,256,10000,0.2048,0.99900,0.50757,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-007,0.083333,1,273,273,0.57963,12,206.5810,100.0,500.0,0.99000,2.99881,2,3,32,1,0.99999,1.73210,83333,79,1000000.00,256,10000,0.2048,0.99900,0.70898,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-008,0.083333,1,273,273,0.51677,11,170.3686,100.0,500.0,0.99000,4.67710,3,5,32,1,0.99999,1.43945,83333,80,1000000.00,256,10000,0.2048,0.99900,0.59017,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-009,0.083333,1,273,273,0.18536,13,366.5542,100.0,500.0,0.99000,3.92342,2,4,32,1,0.99999,2.02499,83333,88,1000000.00,256,10000,0.2048,0.99900,0.37988,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-010,0.083333,1,273,273,0.78902,17,512.5593,100.0,500.0,0.99000,3.59991,3,6,32,1,0.99999,1.54173,83333,74,1000000.00,256,10000,0.2048,0.99900,0.61364,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3040,10,cell-011,0.083333,1,273,273,0.68294,11,344.2884,100.0,500.0,0.99000,3.61058,2,3,32,1,0.99999,1.95754,83333,88,1000000.00,256,10000,0.2048,0.99900,0.50753,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-000,0.083333,1,273,273,0.40233,12,294.7780,100.0,500.0,0.99000,3.62163,2,4,32,1,0.99999,1.20599,83333,79,1000000.00,256,10000,0.2048,0.99900,0.30730,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-001,0.083333,1,273,273,0.36674,13,241.2319,100.0,500.0,0.99000,2.95808,2,3,32,1,0.99999,1.37230,83333,84,1000000.00,256,10000,0.2048,0.99900,0.61786,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-002,0.083333,1,273,273,0.44045,14,536.3446,100.0,500.0,0.99000,3.61899,3,5,32,1,0.99999,1.34610,83333,86,1000000.00,256,10000,0.2048,0.99900,0.44933,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-003,0.083333,1,273,273,0.34942,16,339.9612,100.0,500.0,0.99000,3.47009,3,5,32,1,0.99999,1.76468,83333,70,1000000.00,256,10000,0.2048,0.99900,0.80645,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-004,0.083333,1,273,273,0.71293,19,356.8879,100.0,500.0,0.99000,4.16517,4,7,32,1,0.99999,1.13650,83333,87,1000000.00,256,10000,0.2048,0.99900,0.44708,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-005,0.083333,1,273,273,0.77678,19,501.6914,100.0,500.0,0.99000,3.04191,2,4,32,1,0.99999,1.41367,83333,84,1000000.00,256,10000,0.2048,0.99900,0.73687,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-006,0.083333,1,273,273,0.61792,11,92.4232,100.0,500.0,0.99000,3.49572,4,7,32,1,0.99999,1.19847,83333,81,1000000.00,256,10000,0.2048,0.99900,0.57215,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-007,0.083333,1,273,273,0.66171,13,351.0861,100.0,500.0,0.99000,3.29307,2,4,32,1,0.99999,0.67687,83333,92,1000000.00,256,10000,0.2048,0.99900,0.38069,150,81,42
1.0,synthetic,P1_balanced_busy_hour,3050,10,cell-008,0.083333,1,273,273,0.60489,14,608.5726,100.0,500.0,0.99000,3.52558,3,5,32,1,0.99999,2.01876,83333,74,1000000.00,256,10000,0.2048,0.99900,0.39129,150,81,42
